addr,instl_cnt,lat,lon
경기도 가평군 청평면 청평리671-6,1,37.731027,127.411723
경기도 가평군 청평면 청평리671-5,1,37.731298,127.411801
경기도 가평군 청평면 청평리671-10,1,37.731434,127.412026
경기도 가평군 청평면 청평리669-34,1,37.731021,127.412291
경기도 가평군 청평면 대성리586-1,1,37.680642,127.375582
경기도 가평군 청평면 청평리669-25,1,37.730244,127.411934
경기도 가평군 청평면 청평리산14-2,1,37.729585,127.41161
경기도 가평군 청평면 청평리827-2,1,37.728379,127.41019
경기도 가평군 청평면 청평리827-2,1,37.728016,127.40958
경기도 가평군 청평면 청평리731-34,1,37.72754,127.409845
경기도 가평군 청평면 청평리731-27,1,37.727163,127.4102
경기도 가평군 청평면 청평리731-18,1,37.726586,127.411132
경기도 가평군 청평면 청평리731-18,1,37.72657,127.411957
경기도 가평군 청평면 청평리729-23,1,37.726719,127.412682
경기도 가평군 청평면 청평리729-30,1,37.726887,127.413498
경기도 가평군 청평면 상천리402-1,1,37.774868,127.458923
경기도 가평군 청평면 청평리729-1,1,37.727203,127.414757
경기도 가평군 청평면 청평리827,1,37.727267,127.413998
경기도 가평군 청평면 청평리827,1,37.727631,127.414574
경기도 가평군 청평면 청평리727,1,37.727634,127.413483
경기도 가평군 청평면 청평리727,1,37.727589,127.412979
경기도 가평군 청평면 청평리729-45,1,37.7273,127.412274
경기도 가평군 청평면 청평리728-7,1,37.727558,127.412315
경기도 가평군 청평면 청평리706-20,1,37.727531,127.411671
경기도 가평군 청평면 청평리61-11,1,37.727669,127.417567
경기도 가평군 청평면 청평리61-7,1,37.727709,127.417023
경기도 가평군 청평면 상천리418-2,1,37.774978,127.458202
경기도 가평군 청평면 청평리61-7,1,37.727761,127.416294
경기도 가평군 청평면 청평리61-7,1,37.727795,127.415841
경기도 가평군 가평읍 달전리509-12,1,37.8074,127.515038
경기도 김포시 북변동  254-1,1,37.6287707,126.7078798
경기도 가평군 가평읍 달전리산51-1,1,37.807632,127.515686
경기도 가평군 가평읍 달전리산50-3,1,37.807999,127.516403
경기도 가평군 가평읍 달전리산49-5,1,37.808971,127.516823
경기도 가평군 가평읍 달전리497-14,1,37.810009,127.517151
경기도 가평군 가평읍 달전리산47-20,1,37.810402,127.51725
경기도 가평군 가평읍 달전리497-10,1,37.809971,127.515846
경기도 가평군 가평읍 달전리471-3,1,37.810806,127.516731
경기도 가평군 가평읍 달전리319-2,1,37.811302,127.518326
경기도 가평군 가평읍 달전리473-9,1,37.811001,127.515953
경기도 가평군 가평읍 달전리산102,1,37.811344,127.515442
경기도 가평군 가평읍 달전리475-5,1,37.812134,127.515022
경기도 가평군 가평읍 달전리469-14,1,37.812553,127.514908
경기도 가평군 가평읍 달전리452-12,1,37.813103,127.51487
경기도 가평군 가평읍 달전리467-6,1,37.813358,127.515572
경기도 가평군 가평읍 달전리250-3,1,37.811104,127.52018
경기도 가평군 가평읍 달전리220,1,37.810696,127.52137
경기도 가평군 가평읍 달전리673,1,37.809826,127.522614
경기도 가평군 가평읍 달전리217,1,37.809998,127.522125
경기도 가평군 상면 항사리427-22,1,37.790337,127.3591
경기도 가평군 상면 항사리427-29,1,37.789738,127.358803
경기도 가평군 상면 항사리480,1,37.790028,127.357948
경기도 가평군 가평읍 이화리453-3,1,37.793018,127.510941
경기도 가평군 가평읍 이화리448-2,1,37.793488,127.511002
경기도 가평군 가평읍 이화리산180-7,1,37.794598,127.511086
경기도 가평군 가평읍 이화리411-3,1,37.795502,127.511154
경기도 가평군 가평읍 이화리437,1,37.795288,127.511505
경기도 가평군 가평읍 이화리산180-1,1,37.794678,127.510193
경기도 가평군 가평읍 이화리418,1,37.794792,127.50956
경기도 가평군 가평읍 이화리420,1,37.794594,127.508667
경기도 가평군 가평읍 이화리634-1,1,37.794273,127.504913
경기도 가평군 가평읍 이화리553-6,1,37.795021,127.504326
경기도 가평군 가평읍 이화리413-3,1,37.7952,127.510117
경기도 가평군 가평읍 이화리220,1,37.796253,127.511757
경기도 가평군 가평읍 이화리231-4,1,37.796864,127.511971
경기도 가평군 가평읍 이화리230-8,1,37.797482,127.512131
경기도 가평군 상면 연하리34,1,37.802113,127.358803
경기도 가평군 상면 덕현리산 143-187,1,37.781079,127.395091
경기도 가평군 상면 연하리산1-26,1,37.803906,127.363525
경기도 가평군 상면 덕현리640,1,37.772372,127.393098
경기도 가평군 상면 연하리산1-12,1,37.803299,127.364159
경기도 가평군 상면 연하리산1-12,1,37.802971,127.36438
경기도 가평군 상면 연하리산1-12,1,37.80262,127.364494
경기도 가평군 상면 항사리616,1,37.801758,127.3647
경기도 가평군 상면 항사리207-3,1,37.800865,127.3648
경기도 가평군 상면 항사리212-9,1,37.800011,127.3648
경기도 가평군 상면 항사리211-1,1,37.799034,127.365067
경기도 가평군 상면 항사리212-3,1,37.798779,127.364487
경기도 가평군 상면 항사리623,1,37.798245,127.364105
경기도 가평군 상면 항사리215-5,1,37.798019,127.365486
경기도 가평군 상면 항사리219-1,1,37.797199,127.365494
경기도 가평군 상면 항사리221-1,1,37.796742,127.365433
경기도 가평군 상면 항사리621,1,37.796883,127.364609
경기도 가평군 상면 항사리619,1,37.797047,127.364166
경기도 가평군 상면 항사리626,1,37.797161,127.363556
경기도 가평군 상면 항사리225-2,1,37.796238,127.365379
경기도 가평군 상면 항사리536-3,1,37.795548,127.363335
경기도 가평군 상면 항사리237-18,1,37.795116,127.363625
경기도 가평군 상면 항사리235-3,1,37.794415,127.365532
경기도 가평군 상면 항사리242-39,1,37.793469,127.366142
경기도 가평군 상면 항사리242-37,1,37.793129,127.365952
경기도 가평군 상면 항사리282-20,1,37.792778,127.366554
경기도 가평군 상면 항사리282-1,1,37.792702,127.366821
경기도 가평군 상면 항사리242-43,1,37.792728,127.36544
경기도 가평군 상면 항사리500-8,1,37.791836,127.362648
경기도 가평군 상면 항사리499-1,1,37.791615,127.362099
경기도 가평군 상면 항사리489-1,1,37.791458,127.361054
경기도 가평군 상면 항사리660,1,37.791096,127.359787
경기도 가평군 상면 항사리519,1,37.791832,127.35923
경기도 가평군 가평읍 산유리650-1,1,37.762928,127.497887
경기도 가평군 가평읍 산유리819,1,37.763645,127.496697
경기도 가평군 가평읍 산유리644-1,1,37.764229,127.496002
경기도 가평군 가평읍 산유리643-2,1,37.764793,127.495651
경기도 가평군 가평읍 산유리206-4,1,37.756374,127.512047
경기도 가평군 가평읍 산유리838,1,37.756802,127.512337
경기도 가평군 가평읍 산유리209,1,37.756519,127.511627
경기도 가평군 가평읍 산유리210-5,1,37.757164,127.511765
경기도 가평군 가평읍 산유리215-3,1,37.758076,127.511498
경기도 가평군 가평읍 산유리342-2,1,37.75906,127.511292
경기도 가평군 가평읍 산유리산223-4,1,37.760174,127.511452
경기도 가평군 가평읍 산유리산223-4,1,37.761513,127.511383
경기도 가평군 가평읍 산유리산227-7,1,37.76265,127.510811
경기도 가평군 가평읍 산유리328-3,1,37.763252,127.510689
경기도 가평군 가평읍 산유리323-4,1,37.764179,127.510544
경기도 가평군 가평읍 산유리산229-16,1,37.763691,127.510269
경기도 가평군 가평읍 산유리산229-12,1,37.764351,127.509865
경기도 가평군 가평읍 산유리산230-3,1,37.765071,127.509041
경기도 가평군 가평읍 산유리산230-3,1,37.765278,127.508301
경기도 가평군 가평읍 산유리산235-11,1,37.76619,127.508148
경기도 가평군 가평읍 산유리산235-16,1,37.766842,127.508263
경기도 가평군 가평읍 산유리산236-2,1,37.767479,127.50808
경기도 가평군 가평읍 산유리산236-2,1,37.768158,127.507698
경기도 가평군 가평읍 산유리산238-9,1,37.769127,127.508087
경기도 가평군 가평읍 산유리산238-5,1,37.769924,127.508278
경기도 가평군 가평읍 산유리산240-8,1,37.771,127.508057
경기도 가평군 가평읍 산유리산244-2,1,37.772228,127.508575
경기도 가평군 가평읍 산유리산242-2,1,37.772327,127.509987
경기도 가평군 가평읍 이화리산90-4,1,37.772884,127.510086
경기도 가평군 가평읍 이화리산293,1,37.772736,127.510498
경기도 가평군 가평읍 이화리산90-4,1,37.773216,127.509087
경기도 가평군 가평읍 이화리산91-4,1,37.773727,127.50898
경기도 가평군 가평읍 이화리산91-9,1,37.775131,127.508743
경기도 가평군 가평읍 이화리산91-4,1,37.775795,127.50872
경기도 가평군 가평읍 이화리92-5,1,37.776302,127.507942
경기도 가평군 청평면 상천리55,1,37.780968,127.470963
경기도 가평군 청평면 상천리1667-7,1,37.780876,127.471589
경기도 가평군 청평면 상천리1671,1,37.780505,127.473192
경기도 가평군 청평면 상천리1671-3,1,37.77993,127.474266
경기도 가평군 청평면 상천리1671-1,1,37.779614,127.475151
경기도 가평군 청평면 상천리1671-3,1,37.779305,127.475761
경기도 가평군 청평면 상천리12-2,1,37.778706,127.476639
경기도 가평군 청평면 상천리10,1,37.777798,127.478501
경기도 가평군 청평면 상천리산291,1,37.777776,127.479523
경기도 가평군 청평면 상천리87,1,37.783001,127.468086
경기도 가평군 청평면 상천리79,1,37.783672,127.468414
경기도 가평군 가평읍 산유리141-4,1,37.749874,127.514373
경기도 가평군 가평읍 산유리140-4,1,37.750301,127.514862
경기도 가평군 가평읍 산유리산105-7,1,37.751686,127.515122
경기도 가평군 가평읍 산유리134-4,1,37.752625,127.513962
경기도 가평군 가평읍 산유리180-4,1,37.753381,127.513528
경기도 가평군 가평읍 산유리179-3,1,37.753574,127.513016
경기도 가평군 가평읍 산유리195-1,1,37.754336,127.512181
경기도 가평군 가평읍 산유리131,1,37.752814,127.511555
경기도 가평군 가평읍 산유리129-1,1,37.752327,127.511681
경기도 가평군 가평읍 산유리392,1,37.752888,127.509605
경기도 가평군 가평읍 산유리849,1,37.753723,127.507896
경기도 가평군 가평읍 산유리산112-3,1,37.754479,127.506088
경기도 가평군 가평읍 산유리499,1,37.754852,127.504578
경기도 가평군 가평읍 산유리195-9,1,37.755155,127.512116
경기도 김포시 북변동  308,1,37.6285424,126.7082409
경기도 가평군 가평읍 산유리205-4,1,37.755985,127.512062
경기도 가평군 가평읍 산유리224-4,1,37.755932,127.513527
경기도 가평군 가평읍 산유리174-2,1,37.755272,127.513672
경기도 가평군 가평읍 산유리157-2,1,37.754322,127.51458
경기도 가평군 가평읍 산유리842,1,37.753128,127.514359
경기도 가평군 가평읍 산유리223,1,37.757141,127.512909
경기도 가평군 가평읍 산유리839,1,37.758083,127.512581
경기도 가평군 가평읍 산유리238,1,37.759289,127.51223
경기도 가평군 가평읍 산유리245,1,37.761875,127.51191
경기도 가평군 가평읍 산유리262-4,1,37.763042,127.512383
경기도 가평군 가평읍 산유리264-1,1,37.763791,127.51249
경기도 가평군 가평읍 산유리373,1,37.756573,127.511177
경기도 가평군 가평읍 산유리374-1,1,37.756714,127.510391
경기도 가평군 가평읍 산유리368,1,37.756954,127.509766
경기도 가평군 가평읍 산유리367,1,37.757645,127.509193
경기도 가평군 가평읍 산유리348-3,1,37.758514,127.508781
경기도 가평군 가평읍 산유리834,1,37.759472,127.507294
경기도 가평군 가평읍 산유리352,1,37.758152,127.507759
경기도 가평군 가평읍 산유리335,1,37.759693,127.506493
경기도 가평군 가평읍 산유리524-1,1,37.758675,127.504372
경기도 가평군 가평읍 산유리519-2,1,37.758396,127.502625
경기도 가평군 가평읍 산유리831,1,37.758431,127.501488
경기도 가평군 가평읍 산유리686,1,37.758446,127.499962
경기도 가평군 가평읍 산유리683-1,1,37.758419,127.498497
경기도 가평군 가평읍 산유리827,1,37.758423,127.497604
경기도 가평군 가평읍 산유리676-7,1,37.758766,127.49662
경기도 가평군 가평읍 산유리676-4,1,37.75856,127.495247
경기도 가평군 가평읍 산유리675-5,1,37.758785,127.495415
경기도 가평군 가평읍 산유리333-2,1,37.760174,127.50695
경기도 가평군 가평읍 산유리546,1,37.761658,127.504883
경기도 가평군 가평읍 산유리779,1,37.767468,127.503098
경기도 가평군 가평읍 산유리602-1,1,37.768482,127.502235
경기도 가평군 가평읍 읍내리802-3,1,37.838617,127.503721
경기도 가평군 가평읍 경반리산2-1,1,37.833917,127.499021
경기도 가평군 가평읍 경반리48-1,1,37.833306,127.498265
경기도 가평군 가평읍 경반리48-2,1,37.832761,127.497232
경기도 가평군 가평읍 두밀리313-1,1,37.812697,127.439002
경기도 가평군 가평읍 달전리405-3,1,37.817312,127.511562
경기도 가평군 가평읍 달전리637,1,37.817312,127.511905
경기도 가평군 가평읍 복장리573-4,1,37.739194,127.49642
경기도 가평군 가평읍 금대리330-8,1,37.777439,127.531815
경기도 가평군 가평읍 승안리951,1,37.844741,127.489941
경기도 가평군 가평읍 두밀리산254-12,1,37.815217,127.45862
경기도 가평군 가평읍 두밀리657,1,37.829483,127.43487
경기도 가평군 가평읍 개곡리432,1,37.853715,127.553288
경기도 가평군 가평읍 개곡리432,1,37.854325,127.553909
경기도 가평군 가평읍 개곡리 432,1,37.854018,127.553721
경기도 가평군 가평읍 개곡리279-1,1,37.871979,127.560954
경기도 가평군 가평읍 개곡리101-4,1,37.878493,127.586602
경기도 가평군 가평읍 금대리산170-7,1,37.777966,127.531235
경기도 가평군 가평읍 금대리산170-7,1,37.778698,127.530548
경기도 가평군 가평읍 금대리산170-7,1,37.77945,127.529808
경기도 가평군 가평읍 금대리산170-5,1,37.780827,127.528595
경기도 가평군 가평읍 금대리산173-3,1,37.781685,127.527794
경기도 가평군 가평읍 금대리산173-6,1,37.782715,127.527222
경기도 가평군 가평읍 금대리산173-6,1,37.783703,127.526405
